__time,/mpc/computation/data,/mpc/horizon_prediction/data,/state/odom_pose/orientation/pitch,/state/odom_pose/orientation/roll,/state/odom_pose/orientation/w,/state/odom_pose/orientation/x,/state/odom_pose/orientation/y,/state/odom_pose/orientation/yaw,/state/odom_pose/orientation/z,/state/odom_pose/position/x,/state/odom_pose/position/y,/state/odom_pose/position/z,/state/ref_pose/orientation/pitch,/state/ref_pose/orientation/roll,/state/ref_pose/orientation/w,/state/ref_pose/orientation/x,/state/ref_pose/orientation/y,/state/ref_pose/orientation/yaw,/state/ref_pose/orientation/z,/state/ref_pose/position/x,/state/ref_pose/position/y,/state/ref_pose/position/z,/state/ref_twist/angular/x,/state/ref_twist/angular/y,/state/ref_twist/angular/z,/state/ref_twist/linear/x,/state/ref_twist/linear/y,/state/ref_twist/linear/z
569.264000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.580661232,0.000000000,0.000000000
569.266000,254168794.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.811656619,8.847436376,-8.429876698,0.000000000,,,,,,,,,,,,,,,,
569.267000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.806512715,8.792787636,-8.487879492,0.000000000,,,,,,
569.414000,211433414.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.856243135,8.890608605,-8.365134328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.841969272,8.864974481,-8.394086854,0.000000000,0.000000000,0.000000000,0.000000000,0.455920623,0.000000000,0.000000000
569.534000,199591504.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.883831891,8.923747572,-8.314200449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.866544596,8.886421902,-8.361618519,0.000000000,,,,,,
569.537000,,10.000000000,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.503965013,0.000000000,0.000000000
569.702000,259541556.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.896410112,8.982694181,-8.235002026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.892543310,8.942046819,-8.278592261,0.000000000,0.000000000,0.000000000,0.000000000,0.586887985,0.000000000,0.000000000
569.838000,205952660.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.900925728,9.032305134,-8.170167395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.902846520,8.986874685,-8.224220454,0.000000000,0.000000000,0.000000000,0.000000000,0.619765054,0.000000000,0.000000000
569.994000,,10.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.912374183,9.082693882,-8.100924830,0.000000000,0.000000000,0.000000000,0.000000000,0.615503806,0.000000000,0.000000000
569.995000,215206829.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.920133902,9.092997544,-8.084515109,0.000000000,,,,,,,,,,,,,,,,
570.088000,151483361.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.930395810,9.123677715,-8.040253728,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.936561951,9.127490052,-8.034310120,0.000000000,0.000000000,0.000000000,0.000000000,0.699650593,0.000000000,0.000000000
570.251000,254451096.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.884960460,9.205226838,-7.955626652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.920918012,9.184399096,-7.966771930,0.000000000,0.000000000,0.000000000,0.000000000,0.712084938,0.000000000,0.000000000
570.419000,240920853.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.880348885,9.271629670,-7.876503768,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.878273885,9.262872363,-7.889883153,0.000000000,0.000000000,0.000000000,0.000000000,0.544470437,0.000000000,0.000000000
570.541000,200932545.000000000,11.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
570.542000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.897826328,9.303411154,-7.829752640,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.888175447,9.294616091,-7.852234663,0.000000000,0.000000000,0.000000000,0.000000000,0.435765700,0.000000000,0.000000000
570.698000,256943300.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.935117923,9.329886019,-7.780217322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.925218966,9.340178127,-7.780093001,0.000000000,0.000000000,0.000000000,0.000000000,0.373232806,0.000000000,0.000000000
570.810000,189119849.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.946027831,9.351709817,-7.744366615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.951175654,9.352299317,-7.750894981,0.000000000,0.000000000,0.000000000,0.000000000,0.433223655,0.000000000,0.000000000
570.932000,180136040.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.939595748,9.395694291,-7.687146246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.948396049,9.370827280,-7.725442752,0.000000000,0.000000000,0.000000000,0.000000000,0.530576520,0.000000000,0.000000000
571.059000,198325976.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.930031615,9.441052723,-7.630842661,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.939282282,9.403730880,-7.684066697,0.000000000,0.000000000,0.000000000,0.000000000,0.548065529,0.000000000,0.000000000
571.246000,274119484.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.967781687,9.518391070,-7.504730407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.940831514,9.468926135,-7.590185645,0.000000000,0.000000000,0.000000000,0.000000000,0.803373777,0.000000000,0.000000000
571.370000,,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.995500373,9.565579526,-7.419786276,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.835614430,0.000000000,0.000000000
571.373000,204111510.000000000,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.963903101,9.519269646,-7.506431639,0.000000000,,,,,,
571.428000,78270512.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.007694031,9.585958499,-7.381176102,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.986953140,9.558569275,-7.436736608,0.000000000,0.000000000,0.000000000,0.000000000,0.861059153,0.000000000,0.000000000
571.562000,188205971.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.029345011,9.651503457,-7.263728805,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.012877810,9.604403682,-7.356127391,0.000000000,0.000000000,0.000000000,0.000000000,0.968973665,0.000000000,0.000000000
571.674000,176179429.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.058410211,9.708514929,-7.149336647,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.020808736,9.659685113,-7.265962779,0.000000000,0.000000000,0.000000000,0.000000000,0.997423428,0.000000000,0.000000000
571.824000,228937464.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.091535104,9.779097119,-6.999284241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.069623669,9.753507776,-7.077404208,0.000000000,0.000000000,0.000000000,0.000000000,1.113315559,0.000000000,0.000000000
571.930000,180652640.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.095434802,9.824568415,-6.905840063,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.090564263,9.802898219,-6.976182953,0.000000000,,,,,,
571.931000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.148187003,0.000000000,0.000000000
572.081000,224118182.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
572.196000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.100123549,9.973618774,-6.651132727,0.000000000,,,,,,
572.197000,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.096870359,9.970734307,-6.616025255,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.180022736,0.000000000,0.000000000
572.198000,185736274.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
572.377000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.079053570,10.085159916,-6.441693497,0.000000000,,,,,,
572.378000,251598689.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.078032792,10.067209415,-6.444715073,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.131955673,0.000000000,0.000000000
572.519000,209922663.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.072379375,10.141088345,-6.309834000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.084526514,10.129403724,-6.345115123,0.000000000,0.000000000,0.000000000,0.000000000,1.084069217,0.000000000,0.000000000
572.639000,174555969.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.063431224,10.214991443,-6.178099412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.083799721,10.179802530,-6.240058354,0.000000000,0.000000000,0.000000000,0.000000000,1.133721106,0.000000000,0.000000000
572.786000,209597141.000000000,9.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.078905856,10.285136696,-6.042370773,0.000000000,0.000000000,0.000000000,0.000000000,1.159038477,0.000000000,0.000000000
572.787000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.077605950,10.294529109,-6.024444673,0.000000000,,,,,,,,,,,,,,,,
572.952000,235957791.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.067351010,10.390106674,-5.852040840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.089747811,10.340759798,-5.931723406,0.000000000,0.000000000,0.000000000,0.000000000,1.163330845,0.000000000,0.000000000
573.100000,190973057.000000000,8.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.081752663,10.442871344,-5.748266372,0.000000000,0.000000000,0.000000000,0.000000000,1.046386817,0.000000000,0.000000000
573.113000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.086608264,10.455898138,-5.719287782,0.000000000,,,,,,,,,,,,,,,,
573.231000,175016671.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.085290434,10.518510508,-5.602090675,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.098417629,10.488809679,-5.650615754,0.000000000,0.000000000,0.000000000,0.000000000,1.131847560,0.000000000,0.000000000
573.363000,183406583.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.092188284,10.587166183,-5.465310412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.087221347,10.544705331,-5.554675233,0.000000000,0.000000000,0.000000000,0.000000000,1.108793966,0.000000000,0.000000000
573.509000,208516235.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.127636091,10.634467457,-5.347260675,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.115533019,10.620643822,-5.381759465,0.000000000,0.000000000,0.000000000,0.000000000,0.972680355,0.000000000,0.000000000
573.659000,232873248.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.132920013,10.706936071,-5.187521073,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.141572078,10.655902661,-5.291857828,0.000000000,0.000000000,0.000000000,0.000000000,1.049587811,0.000000000,0.000000000
573.802000,199256419.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.151252256,10.766402924,-5.043439630,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.140441153,10.751278031,-5.090459314,0.000000000,0.000000000,0.000000000,0.000000000,1.062116513,0.000000000,0.000000000
573.947000,,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.153199946,10.819475300,-4.922326516,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.119522595,0.000000000,0.000000000
573.948000,207037096.000000000,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.159865509,10.787798592,-4.995419490,0.000000000,,,,,,
574.090000,194245497.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.177237079,10.874593128,-4.775476349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.171530183,10.865607616,-4.806553641,0.000000000,0.000000000,0.000000000,0.000000000,1.079483542,0.000000000,0.000000000
574.246000,215106575.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.164683822,10.950777910,-4.600769128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.182638645,10.897681389,-4.717614209,0.000000000,0.000000000,0.000000000,0.000000000,1.132639040,0.000000000,0.000000000
574.381000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.176837244,11.004284334,-4.466451993,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.169848682,10.987724350,-4.513476303,0.000000000,0.000000000,0.000000000,0.000000000,0.980327849,0.000000000,0.000000000
574.382000,193600666.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
574.383000,,10.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
574.531000,208445362.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.167626060,11.060383026,-4.336779834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.186056760,11.021245455,-4.417828472,0.000000000,,,,,,
574.546000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.002248257,0.000000000,0.000000000
574.679000,213186325.000000000,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.046016009,0.000000000,0.000000000
574.684000,,9.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
574.685000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.159424874,11.125700876,-4.190884846,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.153716642,11.107198705,-4.243940908,0.000000000,,,,,,
574.830000,221060864.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.158318399,11.176025886,-4.073830142,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.166857203,11.141071663,-4.157852785,0.000000000,0.000000000,0.000000000,0.000000000,0.979433702,0.000000000,0.000000000
574.955000,187278340.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.156211144,11.236535353,-3.938530508,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.155548497,11.184023916,-4.067231860,0.000000000,0.000000000,0.000000000,0.000000000,0.994902861,0.000000000,0.000000000
575.111000,224412209.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.184693809,11.272277504,-3.832294749,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.171799372,11.247483071,-3.913522265,0.000000000,0.000000000,0.000000000,0.000000000,0.859048147,0.000000000,0.000000000
575.233000,179518191.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.202165822,11.313354905,-3.711661244,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.199056717,11.267702072,-3.836566373,0.000000000,0.000000000,0.000000000,0.000000000,0.818740080,0.000000000,0.000000000
575.402000,242004410.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.223253754,11.351350259,-3.593811574,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.213150427,11.329741385,-3.663949014,0.000000000,0.000000000,0.000000000,0.000000000,0.792728494,0.000000000,0.000000000
575.537000,193741593.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.242362456,11.381216329,-3.491032541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.240193657,11.345508136,-3.599914073,0.000000000,0.000000000,0.000000000,0.000000000,0.728033851,0.000000000,0.000000000
575.707000,249890195.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.276647765,11.409693870,-3.370081930,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.264944175,11.383846623,-3.456793486,0.000000000,0.000000000,0.000000000,0.000000000,0.715649333,0.000000000,0.000000000
575.867000,218846664.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.304180097,11.435085204,-3.249663215,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.288528346,11.397096992,-3.387395995,0.000000000,0.000000000,0.000000000,0.000000000,0.699619740,0.000000000,0.000000000
576.060000,262248535.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.331936455,11.464396359,-3.101240133,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.319807421,11.427091816,-3.236955038,0.000000000,0.000000000,0.000000000,0.000000000,0.838990832,0.000000000,0.000000000
576.216000,238841974.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.353141257,11.494644024,-2.941101302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.348466337,11.466003169,-3.038528644,0.000000000,0.000000000,0.000000000,0.000000000,1.049362315,0.000000000,0.000000000
576.338000,186324285.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.347944788,11.524302898,-2.810491308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.357313968,11.484181253,-2.947678620,0.000000000,0.000000000,0.000000000,0.000000000,1.132000472,0.000000000,0.000000000
576.444000,162077767.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.350745662,11.553342373,-2.675006797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.348665793,11.509430306,-2.842721301,0.000000000,0.000000000,0.000000000,0.000000000,1.127419793,0.000000000,0.000000000
576.585000,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.339814869,11.593163662,-2.516331473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.344598721,11.566722711,-2.606175568,0.000000000,0.000000000,0.000000000,0.000000000,1.166606507,0.000000000,0.000000000
576.586000,226468489.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
576.710000,180407765.000000000,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.181175499,0.000000000,0.000000000
576.711000,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.324184498,11.628641511,-2.391129231,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.330222977,11.602126387,-2.486999103,0.000000000,,,,,,
576.826000,181236124.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.313278800,11.669085603,-2.243910516,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.148564003,0.000000000,0.000000000
576.827000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.327912768,11.632389153,-2.372353623,0.000000000,,,,,,
576.961000,198478800.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.312236615,11.707032628,-2.099688530,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.135771827,0.000000000,0.000000000
576.962000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.316120769,11.665657404,-2.256966218,0.000000000,,,,,,
577.153000,,10.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.334215696,11.721700616,-2.026854494,0.000000000,0.000000000,0.000000000,0.000000000,1.026169006,0.000000000,0.000000000
577.154000,267174355.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.359286464,11.741067729,-1.892772077,0.000000000,,,,,,,,,,,,,,,,
577.297000,190356871.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.386321557,11.764544359,-1.734946808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.376434289,11.758725590,-1.802117908,0.000000000,0.000000000,0.000000000,0.000000000,1.162945687,0.000000000,0.000000000
577.436000,187216955.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.378361858,11.797467739,-1.575504034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.390713417,11.782299875,-1.679638644,0.000000000,0.000000000,0.000000000,0.000000000,1.169339852,0.000000000,0.000000000
577.560000,190600689.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.372178771,11.827580853,-1.437997455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.373950470,11.807459071,-1.559455261,0.000000000,0.000000000,0.000000000,0.000000000,1.176756769,0.000000000,0.000000000
577.570000,,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
577.737000,255954167.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.394340953,11.854640700,-1.257415851,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.379688483,11.850349019,-1.333058505,0.000000000,0.000000000,0.000000000,0.000000000,1.158688494,0.000000000,0.000000000
577.856000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.417576413,11.874435615,-1.094469744,0.000000000,,,,,,,,,,,,,,,,
577.857000,181295683.000000000,8.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.401264842,11.855549367,-1.223171465,0.000000000,0.000000000,0.000000000,0.000000000,1.153790880,0.000000000,0.000000000
577.976000,189967652.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.444113016,11.884956477,-0.954870580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.439616482,11.874844146,-0.993971390,0.000000000,0.000000000,0.000000000,0.000000000,1.171017762,0.000000000,0.000000000
578.113000,,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.440211988,11.905141534,-0.802371637,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.451555767,11.889490558,-0.876776955,0.000000000,0.000000000,0.000000000,0.000000000,1.214450194,0.000000000,0.000000000
578.114000,202795689.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
578.233000,,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
578.234000,177360682.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.422302512,11.931239249,-0.653982163,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.439482772,11.903713818,-0.767858821,0.000000000,0.000000000,0.000000000,0.000000000,1.127096444,0.000000000,0.000000000
578.420000,262171938.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.441710037,11.952364881,-0.460988666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.434209248,11.931131730,-0.541233053,0.000000000,0.000000000,0.000000000,0.000000000,1.041751946,0.000000000,0.000000000
578.536000,190483428.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.455535306,11.960552955,-0.363123769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.461784505,11.937006971,-0.441169856,0.000000000,0.000000000,0.000000000,0.000000000,0.947121833,0.000000000,0.000000000
578.702000,,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.494168941,11.964290215,-0.195541760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.495534740,11.953284230,-0.241105844,0.000000000,0.000000000,0.000000000,0.000000000,1.045501585,0.000000000,0.000000000
578.703000,233746885.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
578.887000,276496594.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.533191969,11.963384803,-0.006176418,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.542298508,11.952017648,-0.030113288,0.000000000,0.000000000,0.000000000,0.000000000,1.015495958,0.000000000,0.000000000
579.039000,224183231.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.556064131,11.959424473,0.164195724,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.577441905,11.944230198,0.070399105,0.000000000,0.000000000,0.000000000,0.000000000,0.985350495,0.000000000,0.000000000
579.191000,221028638.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.590285289,11.948384046,0.297093991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.597955324,11.937241052,0.265803209,0.000000000,0.000000000,0.000000000,0.000000000,0.913466340,0.000000000,0.000000000
579.322000,212278467.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.614957282,11.935884456,0.436168644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,1.627500666,11.927373299,0.352616651,0.000000000,0.000000000,0.000000000,0.000000000,0.901118696,0.000000000,0.000000000
